molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL1401,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,2.5,ug.mL-1,IC50,,Giardia,organism-based format
CHEMBL55641,FC(F)(F)c1nc2ccccc2[nH]1,107.0,nM,IC50,6.97,Giardia intestinalis,organism-based format
CHEMBL53788,FC(F)(F)c1nc2cc(Cl)ccc2[nH]1,1282.0,nM,IC50,5.89,Giardia intestinalis,organism-based format
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,1220.0,nM,IC50,5.91,Giardia intestinalis,organism-based format
CHEMBL56473,Cn1c(C(F)(F)F)nc2cc(Cl)ccc21,42.0,nM,IC50,7.38,Giardia intestinalis,organism-based format
CHEMBL293520,Cn1c(C(F)(F)F)nc2ccccc21,64.0,nM,IC50,7.19,Giardia intestinalis,organism-based format
CHEMBL56234,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,78.0,nM,IC50,7.11,Giardia intestinalis,organism-based format
CHEMBL56179,Cn1c(C(F)(F)F)nc2ccc(Cl)cc21,127.0,nM,IC50,6.90,Giardia intestinalis,organism-based format
CHEMBL54544,Cn1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,260.0,nM,IC50,6.58,Giardia intestinalis,organism-based format
CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,37.0,nM,IC50,7.43,Giardia intestinalis,organism-based format
CHEMBL116674,CCC/N=C(\S)N/N=C/c1ccc([N+](=O)[O-])s1,57260.0,nM,IC50,4.24,Giardia intestinalis,organism-based format
CHEMBL116244,O=[N+]([O-])c1ccc(/C=N/N=C(\S)NC2CCCCC2)s1,13900.0,nM,IC50,4.86,Giardia intestinalis,organism-based format
CHEMBL326359,CC(C)/N=C(\S)N/N=C/c1ccc([N+](=O)[O-])s1,26190.0,nM,IC50,4.58,Giardia intestinalis,organism-based format
CHEMBL116138,CCCC/N=C(\S)N/N=C/c1ccc([N+](=O)[O-])s1,17190.0,nM,IC50,4.76,Giardia intestinalis,organism-based format
CHEMBL117124,CCCN(CCC)/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1,8200.0,nM,IC50,5.09,Giardia intestinalis,organism-based format
CHEMBL116141,CCC(C)N(/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1)C(C)CC,12010.0,nM,IC50,4.92,Giardia intestinalis,organism-based format
CHEMBL323864,CN(/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1)C1CCCCC1,11720.0,nM,IC50,4.93,Giardia intestinalis,organism-based format
CHEMBL116243,O=[N+]([O-])c1ccc(/C=N/N=C(\S)N2CCCCCC2)s1,8470.0,nM,IC50,5.07,Giardia intestinalis,organism-based format
CHEMBL325000,CCC(C)/N=C(\S)N/N=C/c1ccc([N+](=O)[O-])s1,33330.0,nM,IC50,4.48,Giardia intestinalis,organism-based format
CHEMBL324374,CCN(CC)/C(S)=N/N=C/c1ccc([N+](=O)[O-])s1,8030.0,nM,IC50,5.09,Giardia intestinalis,organism-based format
CHEMBL332475,O=[N+]([O-])c1ccc(/C=N/N=C(\S)NC2CCCC2)s1,32990.0,nM,IC50,4.48,Giardia intestinalis,organism-based format
CHEMBL557158,Cl.c1cc(-c2ccc(-c3ccc(C4=NCCN4)cc3)o2)ccc1C1=NCCN1,1950.0,nM,IC50,5.71,Giardia intestinalis,organism-based format
CHEMBL171287,Cl.Cl.c1cc(-c2ccc(-c3ccc(C4=NC5CCCCC5N4)cc3)o2)ccc1C1=NC2CCCCC2N1,4000.0,nM,IC50,5.40,Giardia intestinalis,organism-based format
CHEMBL173975,Cl.Cl.c1cc(-c2ccc(-c3ccc(C4=NCCCN4)cc3)o2)ccc1C1=NCCCN1,85.0,nM,IC50,7.07,Giardia intestinalis,organism-based format
CHEMBL170751,Cl.Cl.c1cc(-c2ccc(-c3ccc(C4=NCCCCN4)cc3)o2)ccc1C1=NCCCCN1,930.0,nM,IC50,6.03,Giardia intestinalis,organism-based format
CHEMBL367883,N[C+](N)c1ccc(-c2ccc(-c3ccc([C+](N)N)cc3)o2)cc1.[Cl-].[Cl-],440.0,nM,IC50,6.36,Giardia intestinalis,organism-based format
CHEMBL170447,Cl.Cl.OCCN1CCN=C1c1ccc(-c2ccc(-c3ccc(C4=NCCN4CCO)cc3)o2)cc1,4600.0,nM,IC50,5.34,Giardia intestinalis,organism-based format
CHEMBL171707,CCN1CCN=C1c1ccc(-c2ccc(-c3ccc(C4=NCCN4CC)cc3)o2)cc1.Cl.Cl,3300.0,nM,IC50,5.48,Giardia intestinalis,organism-based format
CHEMBL269158,Nc1nc2ccc(Cl)cc2[nH]1,30.0,nM,IC50,7.52,Giardia intestinalis,organism-based format
CHEMBL71855,Cc1nc2cc(Cl)c(Cl)cc2[nH]1,65.0,nM,IC50,7.19,Giardia intestinalis,organism-based format
CHEMBL71807,COC(=O)Nc1nc2cc(Cl)c(Cl)cc2[nH]1,127.0,nM,IC50,6.90,Giardia intestinalis,organism-based format
CHEMBL306226,c1ccc2[nH]cnc2c1,8.0,nM,IC50,8.10,Giardia intestinalis,organism-based format
CHEMBL303252,Clc1cc2nc[nH]c2cc1Cl,358.0,nM,IC50,6.45,Giardia intestinalis,organism-based format
CHEMBL69098,Clc1ccc2[nH]cnc2c1,282.0,nM,IC50,6.55,Giardia intestinalis,organism-based format
CHEMBL72244,Cc1nc2cc(Cl)ccc2[nH]1,156.0,nM,IC50,6.81,Giardia intestinalis,organism-based format
CHEMBL72355,CSc1nc2ccccc2[nH]1,45.0,nM,IC50,7.35,Giardia intestinalis,organism-based format
CHEMBL69086,Sc1nc2cc(Cl)ccc2[nH]1,81.0,nM,IC50,7.09,Giardia intestinalis,organism-based format
CHEMBL71880,COC(=O)Nc1nc2cc(Cl)ccc2[nH]1,66.0,nM,IC50,7.18,Giardia intestinalis,organism-based format
CHEMBL71905,Nc1nc2cc(Cl)c(Cl)cc2[nH]1,218.0,nM,IC50,6.66,Giardia intestinalis,organism-based format
CHEMBL309135,Cc1nc2ccccc2[nH]1,317.0,nM,IC50,6.50,Giardia intestinalis,organism-based format
CHEMBL71706,Sc1nc2cc(Cl)c(Cl)cc2[nH]1,78.0,nM,IC50,7.11,Giardia intestinalis,organism-based format
CHEMBL70141,Sc1nc2ccccc2[nH]1,40.0,nM,IC50,7.40,Giardia intestinalis,organism-based format
CHEMBL71936,CSc1nc2cc(Cl)ccc2[nH]1,5.0,nM,IC50,8.30,Giardia intestinalis,organism-based format
CHEMBL305513,Nc1nc2ccccc2[nH]1,1902.0,nM,IC50,5.72,Giardia intestinalis,organism-based format
CHEMBL67822,CSc1nc2cc(Cl)c(Cl)cc2[nH]1,227.0,nM,IC50,6.64,Giardia intestinalis,organism-based format
CHEMBL70971,COC(=O)Nc1nc2ccccc2[nH]1,57.0,nM,IC50,7.24,Giardia intestinalis,organism-based format
CHEMBL390961,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)C[C@@H]1O,27400.0,nM,IC50,4.56,Giardia intestinalis,organism-based format
CHEMBL267684,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)[C@]6(O)Oc7cc8c(cc7O[C@]56C)C(=O)C=C5[C@@]8(C)CC[C@@]6(C)[C@@H]7C[C@](C)(C(=O)OC)CC[C@]7(C)CC[C@]56C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,11300.0,nM,IC50,4.95,Giardia intestinalis,organism-based format
CHEMBL432519,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@@H](C)C(=O)C[C@]3(C)CC[C@]12C,740.0,nM,IC50,6.13,Giardia intestinalis,organism-based format
CHEMBL54804,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,110.0,nM,IC50,6.96,Giardia intestinalis,organism-based format
CHEMBL227442,C[C@H]1C(=O)CCC2[C@]3(C)CC[C@@]4(C)C5CC(C)(C)[C@H](O)C[C@]5(C)CC[C@]4(C)C3CC[C@@]21C,19800.0,nM,IC50,4.70,Giardia intestinalis,organism-based format
CHEMBL389695,COC(=O)/C=C1\C(C(C)=O)=CC=C2[C@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)OC)CC4[C@@]3(C)CC[C@]21C,22400.0,nM,IC50,4.65,Giardia intestinalis,organism-based format
CHEMBL403651,c1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6ccccc6[nH]5)cc4)cc3)nc2c1,1838.0,nM,IC50,5.74,Giardia intestinalis,organism-based format
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,4079.0,nM,IC50,5.39,Giardia intestinalis,organism-based format
CHEMBL255694,COc1cc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)ccc1OCCCCCOc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1OC,3397.0,nM,IC50,5.47,Giardia intestinalis,organism-based format
CHEMBL257755,COc1cc(-c2nc3cc(C(F)(F)F)ccc3[nH]2)ccc1OCCCCCOc1ccc(-c2nc3cc(C(F)(F)F)ccc3[nH]2)cc1OC,,,IC50,,Giardia intestinalis,organism-based format
CHEMBL256127,COc1cc(-c2nc3cc(C)ccc3[nH]2)ccc1OCCCCCOc1ccc(-c2nc3cc(C)ccc3[nH]2)cc1OC,372.0,nM,IC50,6.43,Giardia intestinalis,organism-based format
CHEMBL402346,COc1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6cc(OC)ccc6[nH]5)cc4OC)c(OC)c3)nc2c1,5192.0,nM,IC50,5.29,Giardia intestinalis,organism-based format
CHEMBL258386,COc1cc(-c2nc3ccccc3[nH]2)ccc1OCCCCCOc1ccc(-c2nc3ccccc3[nH]2)cc1OC,12739.0,nM,IC50,4.89,Giardia intestinalis,organism-based format
CHEMBL256337,O=[N+]([O-])c1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6cc([N+](=O)[O-])ccc6[nH]5)cc4)cc3)nc2c1,7412.0,nM,IC50,5.13,Giardia intestinalis,organism-based format
CHEMBL250007,FC(F)(F)c1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6cc(C(F)(F)F)ccc6[nH]5)cc4)cc3)nc2c1,9601.0,nM,IC50,5.02,Giardia intestinalis,organism-based format
CHEMBL256104,Cc1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6cc(C)ccc6[nH]5)cc4)cc3)nc2c1,4888.0,nM,IC50,5.31,Giardia intestinalis,organism-based format
CHEMBL258377,COc1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6cc(OC)ccc6[nH]5)cc4)cc3)nc2c1,435.0,nM,IC50,6.36,Giardia intestinalis,organism-based format
CHEMBL242341,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL519221,COc1cc2c(cc1-c1coc3cc(O)ccc3c1=O)OCO2,0.03,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL485985,COc1cc2c(=O)c(-c3ccc4c(c3)OCO4)coc2cc1O,1.5,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL486176,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)ccc12,0.56,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL464404,COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1,5.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,5.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,3.5,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL8145,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,3.75,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL583912,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,1.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL503602,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,47.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL444193,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(O)c3)[C@H](O)[C@H](O)[C@H]2O)ccc1O,15.3,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL451072,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,104.9,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL400074,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,29.9,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL479134,C=C1CC[C@H]2O[C@@]2(C)CC[C@@H]2[C@@H]1CC2(C)C,53.8,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL233930,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,47.5,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL250450,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,87.3,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL498879,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,22.5,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL258394,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,94.7,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL226335,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,178.7,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL50588,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.41,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL447152,Oc1ccc([C@H]2Oc3c(c(O)cc4c3[C@H]3c5c(O)cc(O)cc5O[C@@](c5ccc(O)cc5)(O4)[C@@H]3O)C[C@@H]2O)cc1,2.4,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL499587,Oc1ccc([C@H]2Oc3c(c(O)cc4c3[C@H]3c5c(O)cc(O)cc5O[C@@](c5ccc(O)c(O)c5)(O4)[C@@H]3O)C[C@@H]2O)cc1,6.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL251254,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,85.1,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL65675,COC(=O)c1cc(O)c(O)c(O)c1,49.2,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL449798,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](C(=O)/C=C/c6ccc(O)c(O)c6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,31.2,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL567597,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,65.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL520289,CC(C)(N)CNC(=O)CC1CC[C@]2(CC1)OC[C@]1(O2)C2CC3CC(C2)CC1C3,38.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL404431,CC(C)(N)CNC(=O)C[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,41.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL331309,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32O4,91.0,ug.mL-1,IC50,,Giardia intestinalis,organism-based format
CHEMBL166,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,,,IC50,,Giardia intestinalis,organism-based format
CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,,,IC50,,Giardia intestinalis,organism-based format
CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,,,IC50,,Giardia intestinalis,organism-based format
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,,,IC50,,Giardia intestinalis,organism-based format
CHEMBL452117,Cn1c(C(N)=O)nc2ccc(Cl)cc21,76.3,nM,IC50,7.12,Giardia intestinalis,organism-based format
CHEMBL459379,CNC(=O)c1nc2ccc(Cl)cc2n1C,71.5,nM,IC50,7.15,Giardia intestinalis,organism-based format
CHEMBL501597,CN(C)C(=O)c1nc2ccc(Cl)cc2n1C,40.0,nM,IC50,7.40,Giardia intestinalis,organism-based format
CHEMBL459380,CCOC(=O)c1nc2ccc(Cl)cc2n1C,48.2,nM,IC50,7.32,Giardia intestinalis,organism-based format
CHEMBL454032,CC(O)c1nc2ccc(Cl)cc2n1C,71.2,nM,IC50,7.15,Giardia intestinalis,organism-based format
CHEMBL445476,CC(=O)c1nc2ccc(Cl)cc2n1C,67.0,nM,IC50,7.17,Giardia intestinalis,organism-based format
CHEMBL500857,Cn1c(C(N)=O)nc2cc(Cl)ccc21,233.8,nM,IC50,6.63,Giardia intestinalis,organism-based format
CHEMBL460007,CNC(=O)c1nc2cc(Cl)ccc2n1C,357.7,nM,IC50,6.45,Giardia intestinalis,organism-based format
CHEMBL460094,CN(C)C(=O)c1nc2cc(Cl)ccc2n1C,244.0,nM,IC50,6.61,Giardia intestinalis,organism-based format
